id,projectCode,title,agency,ministry,category,state,approvalDate,startDate,targetDoC,revisedDoC,originalCostCr,revisedCostCr,spentCr,physicalProgress,financialProgress,costOverrunCr,costOverrunPct,delayMonths,riskScore,trustScore,status,statusLabel,divergenceGap
1144,618620,"Additional works 2VUPs, MR-10 junction flyover and underpass in Six lane Indore- Dewas section of NH-52 in the state of Madhya Pradesh on EPC Mode",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,08/2022,01/2023,07/2024,03/2027,207.77,211.27,150.59,79.72,71.28,3.5,1.68,32,35,65,critical,High Risk (Critical),8.44
1145,618621,Indore - Edlabad Pkg-II [Tejajinagar to Balwara],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,03/2022,01/2023,01/2025,10/2026,1162.8,1530.82,824.5,87.3,53.86,368.02,31.65,21,65,35,critical,High Risk (Critical),33.44
1146,618622,4L of Indore - Boregaon Pkg-III [Balwara to Dhangaon] from km. 42.260 to km. 82.660 of NH347BG & 753L,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,01/2021,04/2022,04/2024,10/2026,1001.69,888.81,835.15,92.5,93.96,-112.88,-11.27,30,25,75,critical,High Risk (Critical),-1.46
1147,618623,4L Boregaon Buzurg to Shahpur Pkg I of Boregaon Buzurg to Muktainagar of NH 753L,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,11/2022,02/2024,01/2026,10/2026,1504.37,1132.34,556.86,90.1,49.18,-372.03,-24.73,9,10,90,delayed,Watchlist (Amber),40.92
1148,618654,4L Greenfield Rudhi to Deshgaon Pkg V of Betul-Khandwa/Deshgaon,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,11/2022,10/2023,10/2025,08/2027,521.21,469.68,199.48,63.79,42.47,-51.53,-9.89,22,25,75,delayed,Watchlist (Amber),21.32
1149,618655,2L PS of Roshni to Ashapur Section of NH-347B from Design KM Ch. 89.900 to 114.000 KM Package III of Betul Khandwa,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,03/2024,08/2024,08/2026,08/2026,200.99,120.75,126.72,98.85,104.94,-80.24,-39.92,0,0,99,on-track,On Track (Green),-6.09
1150,618661,4L from km 0.000 to 42.040 Bhopal Ratnaigiri Tiraha to Vidisha Morikodi,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,10/2024,11/2025,11/2027,11/2027,1032.3,1038.18,179.87,20.23,17.33,5.88,0.57,0,10,90,delayed,Watchlist (Amber),2.9
1151,618662,4L Vidisha Gyaraspur section of NH-146 from Design Chainage km 59475 existing chainage km 81240 to Design Chainage km 88361 existing chainage km 110.315,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,10/2024,03/2026,03/2028,03/2028,980.2,980.2,113.09,12.25,11.54,0.0,0.0,0,0,99,on-track,On Track (Green),0.71
1152,618663,i 4L Vidisha to Hinotiya from km 0.000 to Km 27.000 Vidisha Mehulwa-Talbehat Pkg- I Section of NH- 346 and ii 4L Vidisha to Morikori from Km 39.000 to 59.476 section of NH-146,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,09/2022,12/2023,12/2025,12/2026,1003.87,941.12,434.04,90.04,46.12,-62.75,-6.25,12,10,90,delayed,Watchlist (Amber),43.92
1153,618664,Berkhedi to Godpehra on NH-44 Sagar link road,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,02/2022,11/2022,11/2024,12/2026,524.84,471.31,385.98,93.05,81.9,-53.53,-10.2,25,25,75,critical,High Risk (Critical),11.15
1154,618666,4- Laning of Mohari to Satai Ghat section NH-934 from Km 50300 to Km 89875 Total length 39.575 km Package-2 in the State of Madhya Pradesh on EPC Mode,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,08/2022,08/2024,08/2026,08/2026,710.92,539.08,518.99,99.5,96.27,-171.84,-24.17,0,0,99,on-track,On Track (Green),3.23
1155,618667,4L of near Satai Ghat to Chowka section of NH-34 from D. Ch. 89.875 to D. Ch. 145.000 Package-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,10/2024,10/2025,10/2027,10/2027,1005.59,882.21,193.4,38.26,21.92,-123.38,-12.27,0,0,99,on-track,On Track (Green),16.34
1156,618671,4-lanning of Rahatgarh to Berkhedi section of NH-146 from Design Ch 124470 to Ch. 134.549,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,03/2025,12/2025,12/2027,12/2027,618.33,342.69,53.19,14.6,15.52,-275.64,-44.58,0,0,99,on-track,On Track (Green),-0.92
1157,618672,4-lanning of Gyaraspur to Rahatgarh section of NH-146 from Design Ch. 88361 to Ch 124470 in the state of MP on HAM mode,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,10/2024,11/2025,11/2027,11/2027,903.44,592.44,169.82,35.25,28.66,-311.0,-34.42,0,0,99,on-track,On Track (Green),6.59
1158,618684,Outer Ring Road of Jabalpur Town from Manegaon to NH-45 Pkg-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,11/2022,03/2024,03/2026,03/2027,917.26,786.47,520.38,78.75,66.17,-130.79,-14.26,12,10,90,delayed,Watchlist (Amber),12.58
1159,618685,Outer Ring Road of Jabalpur Town from NH45 to Kushner Pkg-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,09/2022,03/2024,03/2026,12/2026,911.24,773.23,552.62,79.8,71.47,-138.01,-15.15,9,10,90,delayed,Watchlist (Amber),8.33
1160,618686,Outer Ring Road of Jabalpur Town from Kushner to Amjhar Road including Airport Connectivity Pkg-IV,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,08/2022,03/2024,03/2026,11/2026,612.94,509.82,363.91,79.63,71.38,-103.12,-16.82,8,10,90,delayed,Watchlist (Amber),8.25
1161,618687,Outer Ring Road of Jabalpur Town from Barela to Manegaon Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,09/2022,03/2023,03/2025,08/2026,652.33,651.88,500.97,89.72,76.85,-0.45,-0.07,17,25,75,delayed,Watchlist (Amber),12.87
1162,618688,Outer Ring Road of Jabalpur Town from Amjhar Road including Airport Connectivity to barela Pkg-V,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,10/2024,10/2025,10/2027,10/2027,794.7,539.9,105.34,32.38,19.51,-254.8,-32.06,0,0,99,on-track,On Track (Green),12.87
1163,618694,Indore - Harda Pkg-I [Indore to Raghav Garh from km. 0.25 to km. 26.903],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,01/2022,11/2022,10/2024,08/2026,1011.29,813.03,688.03,96.09,84.63,-198.26,-19.6,22,25,75,delayed,Watchlist (Amber),11.46
1164,618735,4L of Chandesara to Khedakhajuriya from Km. 0.000 to - 750 & Km 0.000 to km 41.400 of NH-148NG Pkg-I,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,12/2021,09/2022,05/2024,09/2026,909.84,976.55,587.81,99.0,60.19,66.71,7.33,28,35,65,critical,High Risk (Critical),38.81
1165,618751,2L PS of Hinotiya-Mehulwa section of NH-346 from Km. 27.000 to Km 75.700 Vidisha Mehulwa-Talbehat Pkg-II Section of NH- 346,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,10/2022,09/2023,09/2025,03/2027,581.65,592.71,273.7,69.04,46.18,11.06,1.9,18,35,65,delayed,Watchlist (Amber),22.86
1166,618762,Itarsi Km. 63.000 to Betul Km. 137.000 of NH-69 in Madhya Pradesh,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,08/2017,02/2018,02/2020,08/2026,950.27,788.33,663.67,100.0,84.19,-161.94,-17.04,78,40,60,critical,High Risk (Critical),15.81
1167,618784,Balance works of 4 lane divided carriageway of Missing Link section of NH-39 Rewa Bypass from junction with NH 30 near Bela to Junction with MPRDC ring road near Silpara on SH 9 design length 13.100 km on EPC Mode under Bharatmala Pariyojana in the State of Madhya Pradesh,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,08/2023,04/2024,04/2026,01/2027,355.36,355.36,253.13,84.44,71.23,0.0,0.0,9,10,90,delayed,Watchlist (Amber),13.21
1168,618932,Construction of 6 lane Indore western bypass from km 0000 to Km 34000 Pkg -l in the State of Madhya Pradesh on Hybrid Annuity Mode under NHO,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,02/2024,01/2026,12/2027,12/2027,1534.7,1472.68,657.89,27.6,44.67,-62.02,-4.04,0,10,90,on-track,On Track (Green),-17.07
1169,618933,Construction of 6 lane Indore western bypass from km 34000 to Km 64000 Pkg-II in the state of Madhya Pradesh on Hybrid Annuity Mode under NHO,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,03/2024,02/2026,02/2028,02/2028,1430.56,1430.56,662.93,17.5,46.34,0.0,0.0,0,20,80,delayed,Watchlist (Amber),-28.84
1170,618962,4L of Budhni to Shahganj Bypass End Package-III of NH-146B from Km. 73.750 to Km. 102.000,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,03/2024,08/2025,08/2027,08/2027,1102.97,770.21,196.68,28.28,25.54,-332.76,-30.17,0,0,99,on-track,On Track (Green),2.74
1171,618963,Construction work of 4-laning of Shahganj bypass end to Badi Package-IV of NH-146B from design km 102.000 to design km 142.357 Design length 40.357 km,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,02/2024,03/2025,03/2027,03/2027,784.14,836.64,318.16,52.15,38.03,52.5,6.7,0,10,90,delayed,Watchlist (Amber),14.12
1172,618964,4 Laning of Sandalpur to Nasrullaganj Pkg-1 section of NH-146B Length 43.2 Km.,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,03/2025,01/2026,01/2028,01/2028,1425.98,1425.98,197.81,11.57,13.87,0.0,0.0,0,0,99,on-track,On Track (Green),-2.3
1173,618966,Six laning with both sides Service Road of Ayodhya Bypass from Design Km 0000 near Ashram Tiraha on NH-46 to Km 16439 end at Ratnagiri Tiraha on Nh-146,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,02/2024,08/2025,08/2027,08/2027,1123.17,1103.22,173.6,21.61,15.74,-19.95,-1.78,0,0,99,on-track,On Track (Green),5.87
1174,619007,Upgradation of Sarvardewla to Pal MP/MH Border Road section of NH-347 C from Design Chainge km 81.600 to 137.400 Total length 55.80 km to two lane with paved shoulder configuration along with One time improvement of 1 .95 km in the State of Madhya Pradesh on EPC mode.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,03/2023,01/2026,01/2028,01/2028,461.23,461.23,2.77,0.0,0.6,0.0,0.0,0,0,99,on-track,On Track (Green),-0.6
1175,619100,Dhangaon - Borgaon section km 81.000 to km 139.000 [Indore - Edlabad Pkg IV],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,01/2020,08/2021,08/2023,08/2026,866.0,1185.04,746.57,99.8,63.0,319.04,36.84,36,65,35,critical,High Risk (Critical),36.8
1176,619114,Indore - Harda Pkg-II [Raghavgarh to Nanasa from km. 29.30 to km. 92.30],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,01/2023,03/2024,03/2026,11/2027,1081.51,1146.63,369.46,40.25,32.22,65.12,6.02,20,35,65,delayed,Watchlist (Amber),8.03
1177,617912,Construction of 6 lane flyover from Khapari ROB to Mihan Interchange design chainage km 8760 to 11450 L- 2.69 km and upgradation of existing 4L PS road to 6LPS with service road by flexible pavement design chainage km 11450 to 14500 L- 3.05 [total project length 5.74 km] in section of Nagpur - Hyderabad NH-44 Old NH-7 in Nagpur district in the state of Maharashtra on HAM mode.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2024,10/2025,10/2027,10/2027,619.55,619.55,18.35,8.24,2.96,0.0,0.0,0,0,99,on-track,On Track (Green),5.28
1178,617932,Construction of New Four Lane Bypass to Parbhani City Parwa to Asola Km 463/265 to Km 481/180 Design Ch. 19220 to Ch. 34434 Length-15.214 Km section of NH-61 on EPC mode in the State of Maharashtra.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2022,07/2023,10/2024,10/2026,496.64,496.64,210.17,70.14,42.32,0.0,0.0,24,25,75,delayed,Watchlist (Amber),27.82
1179,617934,Nasratpur to Barasgaon section of NH-61 2L / 4L PS from Km.514/00 to 558/200,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,07/2017,09/2017,09/2019,08/2026,406.54,406.54,528.24,95.84,129.94,0.0,0.0,83,60,40,critical,High Risk (Critical),-34.1
1180,617937,Udgir Raavi Degloor Aadampur phata to Sagroli fata,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,11/2024,04/2026,04/2028,04/2028,809.77,809.77,0.93,12.0,0.11,0.0,0.0,0,0,99,on-track,On Track (Green),11.89
1181,617938,Rehabilitation And Upgradation to four lane with paved shoulder configuration from km 24350 to km 61875 Jawale - Borgaon Kale of NH-63 in the State of Maharashtra on EPC mode under Annual Plan 2024-25 Total length - 37.525 Km.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,12/2024,09/2025,03/2027,03/2027,574.18,574.18,7.54,20.0,1.31,0.0,0.0,0,0,99,on-track,On Track (Green),18.69
1182,617945,Balance work of NH-66 from design Km 84/00 to Km 87/100 Indapur Bypass and Km 91/600 to Km 99/100 Mangaon Bypass to four lane with paved shoulder in State of Maharashtra under NHO on EPC Mode.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2025,10/2025,04/2027,04/2027,354.21,354.21,0.0,67.16,0.0,0.0,0.0,0,0,99,on-track,On Track (Green),67.16
1183,617946,Kashedi to Parshuram Ghat section of NH-66 from Km 161/600 - Km 205/400 - 4L PS,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2016,02/2018,02/2020,12/2025,1142.62,1142.62,427.48,97.5,37.41,0.0,0.0,70,40,60,critical,High Risk (Critical),60.09
1184,617947,Arawali Kante section of NH-17New NH-66 4L PS from Km.241/300 to 281/300,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2016,11/2017,11/2019,03/2026,1006.99,1443.09,0.17,80.06,0.01,436.1,43.31,76,80,20,critical,High Risk (Critical),80.05
1185,617948,Kante - Wakad section of NH-66 4L PS from Km.281/300 to 332/200,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2016,11/2017,11/2019,11/2025,1117.75,2020.56,375.93,90.14,18.61,902.81,80.77,72,80,20,critical,High Risk (Critical),71.53
1186,617965,Kopargaon to Savali Vihir section,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,06/2022,01/2023,07/2024,08/2026,195.38,195.38,105.76,93.45,54.13,0.0,0.0,25,25,75,critical,High Risk (Critical),39.32
1187,617978,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaishal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra- Package-II & Package III combined- starting from existing chainage Km 341/300 to Km 394/130 and design chainage Km 340/250 at Dahiwadi Village to Km 392/950 ending at Vita Village in the State of Maharashtra on EPC Mode.",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2024,05/2025,05/2027,05/2027,631.76,631.76,213.18,85.0,33.74,0.0,0.0,0,0,99,on-track,On Track (Green),51.26
1188,617979,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaisal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra. Package-I starting from existing chainage Km 301/430 at Phaltan Village Junction of Phaltan Baramati Road Design Chainage -301/430km & ending at existing chainage Km 341/300 Dahiwadi Village Bus Stop Design chainage Km 340466km in the S",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2024,05/2025,05/2027,11/2026,533.76,533.76,0.0,74.29,0.0,0.0,0.0,0,0,99,on-track,On Track (Green),74.29
1189,618042,"Rehabilitation/ Upgradation of existing Highway to four lane standards in Kurkheda town from km.413257 to km 410775, Two lane in Shankarpur Gurnuli km 42400 to km 43100 section and Reconstruction of Major Bridge at Ch. 448558 Bhuti Nallah and Ch. 411695 Sati River bridge, Minor Bridge at Ch. 411477 and Ch. 405800 Lendhari Bridge of NH 543 Bhamhapuri-wadsa-kurkheda-korchi-Deori-Amgaon road on EPC mode in the State of Maharashtra",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2022,11/2023,05/2025,12/2026,163.86,163.86,49.03,50.25,29.92,0.0,0.0,19,25,75,delayed,Watchlist (Amber),20.33
1190,618047,"Widening, Reconstruction & Up-gradation to 2 lane with Paved Shoulder/Four Lane configuration for the work of Ahmednagar to Sabalkhed & Ashti to Chinchpur Section of NH-561 from Design km 2915 to km 37728 & Design km 55100 to km 70000 in the State of Maharashtra on EPC mode. Length 49.713 km",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2024,05/2025,05/2027,05/2027,657.16,657.16,0.0,88.56,0.0,0.0,0.0,0,0,99,on-track,On Track (Green),88.56
1191,618049,Up-gradation to 2/4 lane with paved shoulder configuration of NH-652 from Tuljapur Naldurg-Akkalkot road Chainage from Km. 00.000 to km 30.982 in the State of Maharashtra on EPC mode.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2024,01/2025,07/2026,08/2026,183.41,183.41,64.95,98.0,35.41,0.0,0.0,1,10,90,delayed,Watchlist (Amber),62.59
1192,618059,Construction of four-lane Concrete Road from Police Headquarter Gondia City to Rawanwadi Village Birsi Airport Junction from design km 0.000 to km 15.781 existing km 39/720 of NH-753 to existing Km 8/400 of NH 543 on sections from Kohmara- Goregaon- Police HeadquarterKaranja - Collector Office Square - Balaghat T Point- Rawanwadi- Rajegaon of NH-753 and NH-543 in Gondia District in the state of Maharashtra. Total Length of the project 15.781 Km.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,02/2023,02/2024,08/2025,10/2026,328.11,328.11,111.48,34.15,33.98,0.0,0.0,14,25,75,delayed,Watchlist (Amber),0.17
1193,618061,"Strengthening, Widening & Up-gradation of newly declared NH-761 from NH- 61Junction-BelheAlkutiDevibhoyareNighojShirur, from Design chainage Km 0.000 to Km 37.970 from Single/Intermediate/2L to 2LPS in the State of Maharashtra on EPC Mode Length 37.970 Km",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2024,03/2025,09/2026,09/2026,386.16,386.16,57.23,62.5,14.82,0.0,0.0,0,0,99,on-track,On Track (Green),47.68
1194,618065,"Rehabilitation/Upgradation of existing Highway to 2LPS/4 lane of Dhawali to Rajoli from Design Km.149476 to 163476 existing Km.150000 to 164000, Pandhasala to Mohadongri from design Km.170476 to 181476 existing Km.171000 to 182000, Ambeshivni Fata to Bodli from design Km.183476 to 185476 existing Km.184000 to 186000 and Made Tukum to Gadchiroli from design Km.188476 to 189476 existing Km.188000 to 18900 having length 28 km of NH-930 of Dhawali to Gadchroli road in the",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2022,03/2024,09/2025,03/2027,316.44,316.44,49.78,37.2,15.73,0.0,0.0,18,25,75,delayed,Watchlist (Amber),21.47
1195,618088,Nandurshingote to Kolhar,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,09/2024,06/2025,12/2026,12/2026,325.79,325.79,32.41,41.93,9.95,0.0,0.0,0,0,99,on-track,On Track (Green),31.98
1196,618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of Maharashtra on EPC mode.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2022,04/2023,04/2025,10/2026,206.54,206.54,74.51,65.14,36.08,0.0,0.0,18,25,75,delayed,Watchlist (Amber),29.06
1197,618094,Pen to Khopoli 2LPS,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,03/2018,06/2018,12/2019,12/2025,369.39,369.39,333.1,86.3,90.18,0.0,0.0,72,40,60,critical,High Risk (Critical),-3.88
